_elapsed,_wall,contact_count,elapsed_s,state
7.731598,1788747480.670762,0,23.23713823899925,IDLE
7.833850,1788747480.773014,0,23.339342700999623,IDLE
7.936059,1788747480.875223,0,23.44154173700008,IDLE
8.038154,1788747480.977318,0,23.543671641999026,IDLE
8.140469,1788747481.079632,0,23.64598608599954,IDLE
8.242448,1788747481.181611,0,23.748018582999066,IDLE
8.344745,1788747481.283909,0,23.850201155999457,IDLE
8.446448,1788747481.385612,0,23.952058651999323,IDLE
8.548311,1788747481.487475,0,24.05393850099972,IDLE
8.650285,1788747481.589449,0,24.15591003500049,IDLE
8.752191,1788747481.691355,0,24.257813680000254,IDLE
8.854122,1788747481.793286,0,24.359757583999453,IDLE
8.956259,1788747481.895422,0,24.461890766999204,IDLE
9.058156,1788747481.997320,0,24.563759615999516,IDLE
9.160087,1788747482.099250,0,24.665691075999348,IDLE
9.262434,1788747482.201598,0,24.767642460999923,IDLE
9.364169,1788747482.303333,0,24.86972595899897,IDLE
9.466055,1788747482.405219,0,24.971602456000255,IDLE
9.567954,1788747482.507118,0,25.07348532300057,IDLE
9.669842,1788747482.609005,0,25.17542904199945,IDLE
9.771776,1788747482.710940,0,25.277323316999173,IDLE
9.873735,1788747482.812899,0,25.37929888799954,IDLE
9.975729,1788747482.914892,0,25.48129919999883,IDLE
10.078125,1788747483.017289,0,25.58324523400006,IDLE
10.179596,1788747483.118760,0,25.68514995300029,IDLE
10.281514,1788747483.220678,0,25.787086487000124,IDLE
10.383497,1788747483.322660,0,25.88901798400002,IDLE
10.485848,1788747483.425011,0,25.99092399899928,IDLE
10.587480,1788747483.526644,0,26.092989181999656,IDLE
10.689861,1788747483.629024,0,26.1949306789993,IDLE
10.791843,1788747483.731006,0,26.296889731998817,IDLE
10.893844,1788747483.833008,0,26.399373565000133,IDLE
10.995623,1788747483.934787,0,26.50115387599908,IDLE
11.097778,1788747484.036941,0,26.60330148600042,IDLE
11.199805,1788747484.138968,0,26.705314187000113,IDLE
11.301696,1788747484.240860,0,26.80728694299978,IDLE
11.403695,1788747484.342859,0,26.909272439999768,IDLE
11.505691,1788747484.444854,0,27.01122293699882,IDLE
11.607507,1788747484.546671,0,27.112995952000347,IDLE
11.709399,1788747484.648562,0,27.214916077999078,IDLE
11.811262,1788747484.750426,0,27.316771316000086,IDLE
11.914106,1788747484.853269,0,27.419072184999095,IDLE
12.015771,1788747484.954935,0,27.52120123900022,IDLE
12.117785,1788747485.056948,0,27.62324284799979,IDLE
12.219757,1788747485.158921,0,27.725197936999393,IDLE
12.321710,1788747485.260874,0,27.827195212999868,IDLE
12.423591,1788747485.362755,0,27.929168561999177,IDLE
12.525592,1788747485.464756,0,28.03112787399914,IDLE
12.627546,1788747485.566710,0,28.133099796999886,IDLE
12.729350,1788747485.668513,0,28.234912588999578,IDLE
12.831153,1788747485.770317,0,28.33671869600039,IDLE
12.933385,1788747485.872549,0,28.43882621299963,IDLE
13.035134,1788747485.974297,0,28.540629541999806,IDLE
13.137106,1788747486.076270,0,28.642597836000277,IDLE
13.239286,1788747486.178450,0,28.74453872199956,IDLE
13.341087,1788747486.280251,0,28.846530181999697,IDLE
13.442987,1788747486.382151,0,28.948518253999282,IDLE
13.544966,1788747486.484130,0,29.050466769000195,IDLE
13.646915,1788747486.586079,0,29.152402599000197,IDLE
13.748807,1788747486.687971,0,29.254348356000264,IDLE
13.850698,1788747486.789862,0,29.356181777999154,IDLE
13.952825,1788747486.891989,0,29.45835816500039,IDLE
14.054866,1788747486.994029,0,29.56016697599989,IDLE
14.156937,1788747487.096101,0,29.662284363999788,IDLE
14.258637,1788747487.197800,0,29.764121914999123,IDLE
14.360743,1788747487.299906,0,29.86623113600035,IDLE
14.462584,1788747487.401747,0,29.96806504000051,IDLE
14.564611,1788747487.503775,0,30.070097222000186,IDLE
14.666485,1788747487.605649,0,30.17192325599899,IDLE
14.768949,1788747487.708113,0,30.274066494999715,IDLE
14.870592,1788747487.809756,0,30.376164307999716,IDLE
14.972860,1788747487.912024,0,30.478143526999702,IDLE
15.074943,1788747488.014107,0,30.580239987999448,IDLE
15.176713,1788747488.115877,0,30.682302727000206,IDLE
15.278656,1788747488.217820,0,30.78422189000048,IDLE
15.380741,1788747488.319905,0,30.886323314000037,IDLE
15.482792,1788747488.421955,0,30.98835195999891,IDLE
15.584673,1788747488.523837,0,31.090245956998842,IDLE
15.686657,1788747488.625821,0,31.19221504699999,IDLE
15.788790,1788747488.727953,0,31.29433798900027,IDLE
15.891434,1788747488.830598,0,31.396843952999916,IDLE
15.993139,1788747488.932302,0,31.49868450499889,IDLE
16.095283,1788747489.034446,0,31.600730688000112,IDLE
16.197348,1788747489.136511,0,31.702793759999622,IDLE
16.299370,1788747489.238533,0,31.804864331999852,IDLE
16.401461,1788747489.340625,0,31.906930069999362,IDLE
16.503461,1788747489.442625,0,32.008932511998864,IDLE
16.606076,1788747489.545239,0,32.111541938998926,IDLE
16.708261,1788747489.647425,0,32.2136384559999,IDLE
16.814675,1788747489.753839,0,32.3199341290001,IDLE
16.917045,1788747489.856209,0,32.422272091000195,IDLE
17.018242,1788747489.957406,0,32.52385177100041,IDLE
17.119659,1788747490.058823,0,32.625294653998935,IDLE
17.221672,1788747490.160835,0,32.72717390999969,IDLE
17.323206,1788747490.262370,0,32.82872544199927,IDLE
17.424700,1788747490.363864,0,32.93027669500043,IDLE
17.526447,1788747490.465611,0,33.03199685799882,IDLE
17.633209,1788747490.572373,0,33.13871508900047,IDLE
17.735795,1788747490.674958,0,33.241229866998765,IDLE
17.837871,1788747490.777034,0,33.34345621799912,IDLE
17.939676,1788747490.878840,0,33.44512749099886,IDLE
18.041192,1788747490.980355,0,33.546686133999174,IDLE
18.142848,1788747491.082012,0,33.64822333200027,IDLE
18.244372,1788747491.183535,0,33.749963013000524,IDLE
18.347540,1788747491.286704,0,33.85284860899992,IDLE
18.448937,1788747491.388101,0,33.95427123199988,IDLE
18.550337,1788747491.489501,0,34.05601093199948,IDLE
18.651941,1788747491.591105,0,34.15744738899957,IDLE
18.753384,1788747491.692548,0,34.25896279100016,IDLE
18.855012,1788747491.794175,0,34.36047754399988,IDLE
18.956714,1788747491.895877,0,34.46208574299999,IDLE
19.058455,1788747491.997618,0,34.56356532999962,IDLE
19.159585,1788747492.098749,0,34.665090434999,IDLE
19.261188,1788747492.200351,0,34.76669435599979,IDLE
19.362726,1788747492.301890,0,34.86831744399933,IDLE
19.464378,1788747492.403541,0,34.96991304999938,IDLE
19.565794,1788747492.504958,0,35.07141289599895,IDLE
19.667744,1788747492.606907,0,35.17301872399912,IDLE
19.768887,1788747492.708051,0,35.274491570000464,IDLE
19.870380,1788747492.809544,0,35.37600156500048,IDLE
19.971997,1788747492.911160,0,35.47757070799889,IDLE
20.073819,1788747493.012983,0,35.579195035999874,IDLE
20.175490,1788747493.114653,0,35.68086364299961,IDLE
20.276816,1788747493.215980,0,35.78242074799891,IDLE
20.378700,1788747493.317864,0,35.8840788919988,IDLE
20.480069,1788747493.419233,0,35.98568203499963,IDLE
20.582009,1788747493.521173,0,36.08732660399983,IDLE
20.683283,1788747493.622446,0,36.188882192000165,IDLE
20.785130,1788747493.724294,0,36.29072085500047,IDLE
20.887537,1788747493.826701,0,36.39272277800046,IDLE
20.989530,1788747493.928694,0,36.49412014199879,IDLE
21.090416,1788747494.029580,0,36.59562659999938,IDLE
21.191999,1788747494.131163,0,36.69716901999891,IDLE
21.293584,1788747494.232748,0,36.798791367000376,IDLE
21.394922,1788747494.334086,0,36.900487326000075,IDLE
21.496618,1788747494.435782,0,37.00221133999912,IDLE
21.598304,1788747494.537468,0,37.10393265099992,IDLE
21.699942,1788747494.639106,0,37.205567830998916,IDLE
21.801607,1788747494.740770,0,37.30726152999887,IDLE
21.903348,1788747494.842511,0,37.409000507999735,IDLE
22.006188,1788747494.945351,0,37.51173126899994,IDLE
22.108275,1788747495.047439,0,37.61377228499987,IDLE
22.210288,1788747495.149451,0,37.71577867199994,IDLE
22.312496,1788747495.251660,0,37.817888170000515,IDLE
22.414515,1788747495.353679,0,37.91991707499983,IDLE
22.516646,1788747495.455809,0,38.02202716600004,IDLE
22.618458,1788747495.557621,0,38.124073720000524,IDLE
22.720459,1788747495.659623,0,38.2260621610003,IDLE
22.822589,1788747495.761753,0,38.32821638200039,IDLE
22.924957,1788747495.864120,0,38.43030858400016,IDLE
23.026653,1788747495.965816,0,38.53214615499928,IDLE
23.128842,1788747496.068006,0,38.634398449999935,IDLE
23.231103,1788747496.170267,0,38.736248260998764,IDLE
23.332790,1788747496.271954,0,38.83837227799995,IDLE
23.434874,1788747496.374038,0,38.94044627599942,IDLE
23.536856,1788747496.476020,0,39.04245975499907,IDLE
23.638920,1788747496.578083,0,39.1444794199997,IDLE
23.741005,1788747496.680169,0,39.24646445399958,IDLE
23.843050,1788747496.782214,0,39.348519359999045,IDLE
23.945395,1788747496.884559,0,39.45085500700043,IDLE
24.047357,1788747496.986521,0,39.55285105999974,IDLE
24.149350,1788747497.088514,0,39.65485090999937,IDLE
24.251383,1788747497.190546,0,39.75681829600035,IDLE
24.353281,1788747497.292445,0,39.85875475600005,IDLE
24.455336,1788747497.394500,0,39.96074364299966,IDLE
24.557294,1788747497.496458,0,40.06277152899929,IDLE
24.659305,1788747497.598469,0,40.16485228700003,IDLE
24.761565,1788747497.700729,0,40.266999285000566,IDLE
24.864099,1788747497.803263,0,40.36910044999968,IDLE
24.965723,1788747497.904887,0,40.47120417000042,IDLE
25.067625,1788747498.006789,0,40.573117390000334,IDLE
25.169590,1788747498.108753,0,40.6750824239989,IDLE
25.271462,1788747498.210626,0,40.77701693999916,IDLE
25.373377,1788747498.312541,0,40.87893504800013,IDLE
25.475394,1788747498.414558,0,40.98085660099969,IDLE
25.577315,1788747498.516479,0,41.082864079999126,IDLE
25.679209,1788747498.618373,0,41.184780020999824,IDLE
25.781226,1788747498.720389,0,41.28676331499992,IDLE
25.883559,1788747498.822723,0,41.38910664799914,IDLE
25.985510,1788747498.924674,0,41.49098729300022,IDLE
26.087496,1788747499.026659,0,41.59306995800034,IDLE
26.189624,1788747499.128787,0,41.69512462300008,IDLE
26.291609,1788747499.230772,0,41.797167897999316,IDLE
26.393755,1788747499.332919,0,41.89929367399964,IDLE
26.495795,1788747499.434958,0,42.00132415400003,IDLE
26.597855,1788747499.537019,0,42.10340815199925,IDLE
26.699875,1788747499.639039,0,42.205403445999764,IDLE
26.802019,1788747499.741183,0,42.307582018000176,IDLE
26.904335,1788747499.843499,0,42.409886092000306,IDLE
27.006201,1788747499.945365,0,42.511748458999136,IDLE
27.108304,1788747500.047468,0,42.61367240099935,IDLE
27.210132,1788747500.149296,0,42.71554948999983,IDLE
27.311925,1788747500.251089,0,42.81744070899913,IDLE
27.413803,1788747500.352966,0,42.919440632998885,IDLE
27.515825,1788747500.454989,0,43.02135703699969,IDLE
27.617745,1788747500.556909,0,43.12324959000034,IDLE
27.719789,1788747500.658952,0,43.225138752999555,IDLE
27.821714,1788747500.760878,0,43.327077879999706,IDLE
27.923538,1788747500.862702,0,43.429082210999695,IDLE
28.025695,1788747500.964859,0,43.53124545100036,IDLE
28.127748,1788747501.066912,0,43.63327405999917,IDLE
28.229787,1788747501.168950,0,43.73534102099984,IDLE
28.331770,1788747501.270934,0,43.83730357400054,IDLE
28.433728,1788747501.372891,0,43.93926153400025,IDLE
28.535660,1788747501.474823,0,44.04122793900024,IDLE
28.637641,1788747501.576805,0,44.143255159000546,IDLE
28.739532,1788747501.678696,0,44.24509722899893,IDLE
28.841554,1788747501.780718,0,44.34705748600027,IDLE
28.943643,1788747501.882806,0,44.44914659499955,IDLE
29.045937,1788747501.985101,0,44.551139555998816,IDLE
29.147800,1788747502.086964,0,44.65334849899955,IDLE
29.249609,1788747502.188773,0,44.75518605199977,IDLE
29.351869,1788747502.291033,0,44.857414865000464,IDLE
29.453688,1788747502.392852,0,44.95924830600052,IDLE
29.555998,1788747502.495162,0,45.06118239599891,IDLE
29.657596,1788747502.596759,0,45.16319854199901,IDLE
29.759539,1788747502.698703,0,45.265100557999176,IDLE
29.862464,1788747502.801628,0,45.36799081999925,IDLE
29.964395,1788747502.903558,0,45.46987841000009,IDLE
30.066138,1788747503.005301,0,45.57167533199936,IDLE
30.167952,1788747503.107116,0,45.6734667540004,IDLE
30.269912,1788747503.209075,0,45.77544869600024,IDLE
30.372257,1788747503.311420,0,45.87752967599954,IDLE
30.474092,1788747503.413255,0,45.97952265499953,IDLE
30.576173,1788747503.515336,0,46.081508579,IDLE
30.678121,1788747503.617284,0,46.18358361399987,IDLE
30.780109,1788747503.719273,0,46.285627981998914,IDLE
30.882428,1788747503.821592,0,46.387932777999595,IDLE
30.984318,1788747503.923482,0,46.48975545999929,IDLE
31.086071,1788747504.025234,0,46.59158017899972,IDLE
31.188006,1788747504.127170,0,46.693473600998914,IDLE
31.289910,1788747504.229074,0,46.79539469100018,IDLE
31.391858,1788747504.331022,0,46.897292224999546,IDLE
31.493860,1788747504.433024,0,46.999291259999154,IDLE
31.595820,1788747504.534984,0,47.10136449899983,IDLE
31.697860,1788747504.637023,0,47.2033969969998,IDLE
31.799775,1788747504.738939,0,47.30529803100035,IDLE
31.902085,1788747504.841248,0,47.407643696999,IDLE
32.003906,1788747504.943069,0,47.50943982299941,IDLE
32.105952,1788747505.045115,0,47.611510507000276,IDLE
32.207932,1788747505.147095,0,47.713451133999115,IDLE
32.309956,1788747505.249120,0,47.815471186999275,IDLE
32.412341,1788747505.351504,0,47.91748931499933,IDLE
32.514676,1788747505.453840,0,48.01964092399976,IDLE
32.616360,1788747505.555524,0,48.12182055300036,IDLE
32.718508,1788747505.657672,0,48.22399642199889,IDLE
32.820562,1788747505.759726,0,48.325975900999765,IDLE
32.922852,1788747505.862016,0,48.428251752000506,IDLE
33.024805,1788747505.963969,0,48.53022413899998,IDLE
33.126887,1788747506.066051,0,48.63229196999964,IDLE
33.228995,1788747506.168159,0,48.73440046900032,IDLE
33.331002,1788747506.270166,0,48.836402150998765,IDLE
33.432920,1788747506.372083,0,48.93847324200033,IDLE
33.535247,1788747506.474411,0,49.040487165999366,IDLE
33.637010,1788747506.576174,0,49.142578867998964,IDLE
33.739033,1788747506.678197,0,49.24458077300005,IDLE
33.841017,1788747506.780181,0,49.34659532600017,IDLE
33.943168,1788747506.882332,0,49.448712677,IDLE
34.045144,1788747506.984307,0,49.5506982299994,IDLE
34.147017,1788747507.086180,0,49.65260324600058,IDLE
34.248937,1788747507.188100,0,49.754522797999016,IDLE
34.350829,1788747507.289992,0,49.85633618399879,IDLE
34.452665,1788747507.391829,0,49.95823547699911,IDLE
34.554567,1788747507.493731,0,50.0601442520001,IDLE
34.656625,1788747507.595789,0,50.162188934998994,IDLE
34.758557,1788747507.697721,0,50.26404456199998,IDLE
34.860620,1788747507.799784,0,50.36607135600025,IDLE
34.962783,1788747507.901947,0,50.468192113999976,IDLE
35.064687,1788747508.003851,0,50.5702014819999,IDLE
35.166861,1788747508.106025,0,50.672328794998975,IDLE
35.268994,1788747508.208158,0,50.77439966400016,IDLE
35.371077,1788747508.310240,0,50.87657142199896,IDLE
35.473111,1788747508.412275,0,50.9786222900002,IDLE
35.575122,1788747508.514285,0,51.08055382499879,IDLE
35.677401,1788747508.616564,0,51.18257600799916,IDLE
35.779128,1788747508.718292,0,51.28465974699975,IDLE
35.881690,1788747508.820853,0,51.386860911999975,IDLE
35.983880,1788747508.923043,0,51.488974189000146,IDLE
36.085374,1788747509.024538,0,51.59084498199991,IDLE
36.187253,1788747509.126417,0,51.69275962699976,IDLE
36.289397,1788747509.228560,0,51.79471590200046,IDLE
36.391088,1788747509.330251,0,51.89656099199965,IDLE
36.492950,1788747509.432114,0,51.99846487799914,IDLE
36.595080,1788747509.534244,0,52.100363244999244,IDLE
36.696840,1788747509.636003,0,52.202340742998786,IDLE
36.798778,1788747509.737942,0,52.304294665998896,IDLE
36.901270,1788747509.840434,0,52.40669875899948,IDLE
37.003094,1788747509.942257,0,52.50857981199988,IDLE
37.105280,1788747510.044444,0,52.61046945700036,IDLE
37.206917,1788747510.146080,0,52.71237228700011,IDLE
37.308889,1788747510.248053,0,52.81429145099901,IDLE
37.411116,1788747510.350279,0,52.91614104099972,IDLE
37.512805,1788747510.451969,0,53.018149204999645,IDLE
37.614641,1788747510.553805,0,53.12011572099982,IDLE
37.716599,1788747510.655763,0,53.222130312000445,IDLE
37.818620,1788747510.757784,0,53.32420923599966,IDLE
37.920936,1788747510.860099,0,53.42646875399987,IDLE
38.022780,1788747510.961943,0,53.52832906599906,IDLE
38.124968,1788747511.064131,0,53.63040117499986,IDLE
38.226915,1788747511.166079,0,53.73233383899969,IDLE
38.328855,1788747511.268018,0,53.834308522000356,IDLE
38.430835,1788747511.369999,0,53.93627331599964,IDLE
38.532745,1788747511.471908,0,54.03821259100005,IDLE
38.634650,1788747511.573813,0,54.14009575499949,IDLE
38.736588,1788747511.675751,0,54.242148326999086,IDLE
38.838471,1788747511.777635,0,54.344057582999085,IDLE
38.941015,1788747511.880178,0,54.44653436199951,IDLE
39.042901,1788747511.982065,0,54.54837770999984,IDLE
39.144778,1788747512.083942,0,54.65038769000057,IDLE
39.246680,1788747512.185843,0,54.75229589099945,IDLE
39.348828,1788747512.287992,0,54.85437666699909,IDLE
39.450694,1788747512.389858,0,54.95626640499904,IDLE
39.552620,1788747512.491784,0,55.0582523840003,IDLE
39.654725,1788747512.593889,0,55.16027001099974,IDLE
39.756762,1788747512.695926,0,55.26227104600002,IDLE
39.859026,1788747512.798190,0,55.36424719199931,IDLE
39.961865,1788747512.901029,0,55.46651996899891,IDLE
40.063092,1788747513.002256,0,55.56855348600038,IDLE
40.164992,1788747513.104156,0,55.670575058000395,IDLE
40.267447,1788747513.206611,0,55.77255251899987,IDLE
40.368935,1788747513.308099,0,55.8745375719991,IDLE
40.470970,1788747513.410134,0,55.976531033000356,IDLE
40.573317,1788747513.512480,0,56.078535864000514,IDLE
40.675375,1788747513.614539,0,56.18043354600013,IDLE
40.776844,1788747513.716007,0,56.28245163700012,IDLE
40.879074,1788747513.818238,0,56.38444187499954,IDLE
40.981104,1788747513.920268,0,56.4864886510004,IDLE
41.082859,1788747514.022023,0,56.58839872200042,IDLE
41.185034,1788747514.124198,0,56.6904608320001,IDLE
41.286828,1788747514.225992,0,56.79225929099994,IDLE
41.388781,1788747514.327945,0,56.89427643700037,IDLE
41.490619,1788747514.429783,0,56.996072804000505,IDLE
41.592397,1788747514.531561,0,57.09793509699921,IDLE
41.694375,1788747514.633539,0,57.19991246599966,IDLE
41.796595,1788747514.735759,0,57.30209383500005,IDLE
41.899071,1788747514.838234,0,57.40453126099965,IDLE
42.000876,1788747514.940040,0,57.506338183999105,IDLE
42.102901,1788747515.042065,0,57.60838397800035,IDLE
42.204875,1788747515.144039,0,57.710407401998964,IDLE
42.306958,1788747515.246122,0,57.812436751999485,IDLE
42.408900,1788747515.348063,0,57.91440760200021,IDLE
42.511378,1788747515.450541,0,58.016509525999936,IDLE
42.613070,1788747515.552234,0,58.11852243099929,IDLE
42.715491,1788747515.654655,0,58.220671171000504,IDLE
42.817116,1788747515.756279,0,58.32258774199909,IDLE
42.919266,1788747515.858429,0,58.42472676000034,IDLE
43.021337,1788747515.960501,0,58.526739183000245,IDLE
43.123310,1788747516.062474,0,58.62871960699886,IDLE
43.225176,1788747516.164340,0,58.73067604899916,IDLE
43.327134,1788747516.266298,0,58.83264002800024,IDLE
43.429054,1788747516.368218,0,58.934567117999904,IDLE
43.531003,1788747516.470167,0,59.03648217099908,IDLE
43.633012,1788747516.572176,0,59.138463168999806,IDLE
43.734921,1788747516.674085,0,59.24034994399881,IDLE
43.836771,1788747516.775935,0,59.342318441000316,IDLE
43.938932,1788747516.878096,0,59.44449045900001,IDLE
44.040910,1788747516.980074,0,59.54648351200012,IDLE
44.143116,1788747517.082279,0,59.64867006699933,IDLE
44.244996,1788747517.184159,0,59.75055702700047,IDLE
44.346869,1788747517.286032,0,59.85243696900034,IDLE
44.448828,1788747517.387991,0,59.95441248499992,IDLE
44.550705,1788747517.489869,0,60.05624264799917,IDLE
44.652843,1788747517.592007,0,60.158269368999754,IDLE
44.754719,1788747517.693883,0,60.26010029099962,IDLE
44.856727,1788747517.795890,0,60.36215721500048,IDLE
44.958788,1788747517.897952,0,60.464321991999896,IDLE
45.061181,1788747518.000344,0,60.56632535999961,IDLE
45.162844,1788747518.102007,0,60.66839537699889,IDLE
45.265425,1788747518.204589,0,60.77041400499911,IDLE
45.366607,1788747518.305771,0,60.87218342699998,IDLE
45.468834,1788747518.407998,0,60.97406948000025,IDLE
45.570493,1788747518.509657,0,61.075967624999976,IDLE
45.672479,1788747518.611643,0,61.177989235000496,IDLE
45.774364,1788747518.713528,0,61.27991212099914,IDLE
45.876385,1788747518.815548,0,61.38193493399922,IDLE
45.978559,1788747518.917723,0,61.48410163600056,IDLE
46.080669,1788747519.019832,0,61.58621076499912,IDLE
46.182701,1788747519.121865,0,61.688242280999475,IDLE
46.284739,1788747519.223903,0,61.79028439099966,IDLE
46.386759,1788747519.325922,0,61.89230718500039,IDLE
46.488833,1788747519.427997,0,61.99438425699918,IDLE
46.590892,1788747519.530055,0,62.09642068100038,IDLE
46.692935,1788747519.632099,0,62.19848636499955,IDLE
46.794964,1788747519.734127,0,62.300517547999334,IDLE
46.897414,1788747519.836578,0,62.40295988199978,IDLE
46.999264,1788747519.938428,0,62.50479215700034,IDLE
47.101504,1788747520.040668,0,62.607052470999406,IDLE
47.203532,1788747520.142695,0,62.7090801180002,IDLE
47.305984,1788747520.245148,0,62.81113448599899,IDLE
47.408198,1788747520.347362,0,62.913280188999124,IDLE
47.509792,1788747520.448956,0,63.015272372000254,IDLE
47.611915,1788747520.551079,0,63.1173110740001,IDLE
47.713978,1788747520.653141,0,63.21946568400017,IDLE
47.816203,1788747520.755367,0,63.32171901699985,IDLE
47.918732,1788747520.857896,0,63.423964349000016,IDLE
48.020643,1788747520.959807,0,63.526082589,IDLE
48.122586,1788747521.061750,0,63.62811204999889,IDLE
48.224640,1788747521.163804,0,63.730194493000454,IDLE
48.326690,1788747521.265854,0,63.832230027999685,IDLE
48.428771,1788747521.367934,0,63.93432826699973,IDLE
48.530853,1788747521.470016,0,64.03639002499949,IDLE
48.632933,1788747521.572097,0,64.13847582000017,IDLE
48.734957,1788747521.674120,0,64.24049091000052,IDLE
48.837010,1788747521.776174,0,64.34256759399977,IDLE
48.939251,1788747521.878415,0,64.4447791120001,IDLE
49.041409,1788747521.980573,0,64.54694425900016,IDLE
49.143436,1788747522.082600,0,64.64896457199939,IDLE
49.245449,1788747522.184612,0,64.75099606999902,IDLE
49.347502,1788747522.286666,0,64.8530384379992,IDLE
49.449770,1788747522.388934,0,64.95519791900006,IDLE
49.551771,1788747522.490934,0,65.05722367599992,IDLE
49.653803,1788747522.592967,0,65.15931052700034,IDLE
49.755952,1788747522.695116,0,65.26132198800042,IDLE
49.857778,1788747522.796942,0,65.36333120800009,IDLE
49.960099,1788747522.899262,0,65.46546028100056,IDLE
50.062334,1788747523.001498,0,65.56761342800019,IDLE
50.164582,1788747523.103745,0,65.66970638900057,IDLE
50.266058,1788747523.205222,0,65.77157812699988,IDLE
50.368257,1788747523.307421,0,65.87377075599943,IDLE
50.469996,1788747523.409159,0,65.97554423399924,IDLE
50.571963,1788747523.511127,0,66.07745506500032,IDLE
50.673898,1788747523.613062,0,66.17943545100024,IDLE
50.776208,1788747523.715371,0,66.28161469099905,IDLE
50.878316,1788747523.817480,0,66.3837903019994,IDLE
