_elapsed,_wall,angular.x,angular.y,angular.z,linear.x,linear.y,linear.z
11.810497,1788747484.749660,0.0,0.0,0.0,0.0,0.0,0.0
11.913883,1788747484.853046,0.0,0.0,0.0,0.0,0.0,0.0
12.014921,1788747484.954084,0.0,0.0,0.0,0.0,0.0,0.0
12.116964,1788747485.056128,0.0,0.0,0.0,0.0,0.0,0.0
12.218918,1788747485.158082,0.0,0.0,0.0,0.0,0.0,0.0
12.320912,1788747485.260075,0.0,0.0,0.0,0.0,0.0,0.0
12.423023,1788747485.362187,0.0,0.0,0.0,0.0,0.0,0.0
12.524848,1788747485.464012,0.0,0.0,0.0,0.0,0.0,0.0
12.626808,1788747485.565972,0.0,0.0,0.0,0.0,0.0,0.0
12.728614,1788747485.667777,0.0,0.0,0.0,0.0,0.0,0.0
12.830423,1788747485.769587,0.0,0.0,0.0,0.0,0.0,0.0
12.932560,1788747485.871723,0.0,0.0,0.0,0.0,0.0,0.0
13.034344,1788747485.973508,0.0,0.0,0.0,0.0,0.0,0.0
13.136306,1788747486.075469,0.0,0.0,0.0,0.0,0.0,0.0
13.238241,1788747486.177405,0.0,0.0,0.0,0.0,0.0,0.0
13.340230,1788747486.279394,0.0,0.0,0.0,0.0,0.0,0.0
13.442172,1788747486.381335,0.0,0.0,0.0,0.0,0.0,0.0
13.544172,1788747486.483335,0.0,0.0,0.0,0.0,0.0,0.0
13.646098,1788747486.585262,0.0,0.0,0.0,0.0,0.0,0.0
13.748017,1788747486.687180,0.0,0.0,0.0,0.0,0.0,0.0
13.849888,1788747486.789051,0.0,0.0,0.0,0.0,0.0,0.0
13.951997,1788747486.891160,0.0,0.0,0.0,0.0,0.0,0.0
14.053879,1788747486.993043,0.0,0.0,0.0,0.0,0.0,0.0
14.155944,1788747487.095108,0.0,0.0,0.0,0.0,0.0,0.0
14.257824,1788747487.196988,0.0,0.0,0.0,0.0,0.0,0.0
14.359939,1788747487.299103,0.0,0.0,0.0,0.0,0.0,0.0
14.461788,1788747487.400952,0.0,0.0,0.0,0.0,0.0,0.0
14.563777,1788747487.502941,0.0,0.0,0.0,0.0,0.0,0.0
14.665641,1788747487.604805,0.0,0.0,0.0,0.0,0.0,0.0
14.767779,1788747487.706942,0.0,0.0,0.0,0.0,0.0,0.0
14.870003,1788747487.809167,0.0,0.0,0.0,0.0,0.0,0.0
14.971842,1788747487.911006,0.0,0.0,0.0,0.0,0.0,0.0
15.073953,1788747488.013117,0.0,0.0,0.0,0.0,0.0,0.0
15.175965,1788747488.115128,0.0,0.0,0.0,0.0,0.0,0.0
15.277920,1788747488.217083,0.0,0.0,0.0,0.0,0.0,0.0
15.379996,1788747488.319160,0.0,0.0,0.0,0.0,0.0,0.0
15.482031,1788747488.421195,0.0,0.0,0.0,0.0,0.0,0.0
15.583949,1788747488.523113,0.0,0.0,0.0,0.0,0.0,0.0
15.685923,1788747488.625086,0.0,0.0,0.0,0.0,0.0,0.0
15.788002,1788747488.727166,0.0,0.0,0.0,0.0,0.0,0.0
15.890568,1788747488.829732,0.0,0.0,0.0,0.0,0.0,0.0
15.992377,1788747488.931540,0.0,0.0,0.0,0.0,0.0,0.0
16.094439,1788747489.033602,0.0,0.0,0.0,0.0,0.0,0.0
16.196498,1788747489.135662,0.0,0.0,0.0,0.0,0.0,0.0
16.298527,1788747489.237690,0.0,0.0,0.0,0.0,0.0,0.0
16.400606,1788747489.339770,0.0,0.0,0.0,0.0,0.0,0.0
16.502601,1788747489.441764,0.0,0.0,0.0,0.0,0.0,0.0
16.605211,1788747489.544374,0.0,0.0,0.0,0.0,0.0,0.0
16.707376,1788747489.646539,0.0,0.0,0.0,0.0,0.0,0.0
16.812083,1788747489.751246,0.0,0.0,0.0,0.0,0.0,0.0
16.916027,1788747489.855191,0.0,0.0,0.0,0.0,0.0,0.0
17.017657,1788747489.956820,0.0,0.0,0.0,0.0,0.0,0.0
17.119129,1788747490.058293,0.0,0.0,0.0,0.0,0.0,0.0
17.220877,1788747490.160040,0.0,0.0,0.0,0.0,0.0,0.0
17.322536,1788747490.261700,0.0,0.0,0.0,0.0,0.0,0.0
17.424056,1788747490.363219,0.0,0.0,0.0,0.0,0.0,0.0
17.525783,1788747490.464947,0.0,0.0,0.0,0.0,0.0,0.0
17.630207,1788747490.569371,0.0,0.0,0.0,0.0,0.0,0.0
17.734093,1788747490.673257,0.0,0.0,0.0,0.0,0.0,0.0
17.837274,1788747490.776438,0.0,0.0,0.0,0.0,0.0,0.0
17.938953,1788747490.878117,0.0,0.0,0.0,0.0,0.0,0.0
18.040510,1788747490.979674,0.0,0.0,0.0,0.0,0.0,0.0
18.142159,1788747491.081322,0.0,0.0,0.0,0.0,0.0,0.0
18.243747,1788747491.182911,0.0,0.0,0.0,0.0,0.0,0.0
18.347342,1788747491.286505,0.0,0.0,0.0,0.0,0.0,0.0
18.448756,1788747491.387920,0.0,0.0,0.0,0.0,0.0,0.0
18.549863,1788747491.489026,0.0,0.0,0.0,0.0,0.0,0.0
18.651291,1788747491.590454,0.0,0.0,0.0,0.0,0.0,0.0
18.752796,1788747491.691960,0.0,0.0,0.0,0.0,0.0,0.0
18.854303,1788747491.793466,0.0,0.0,0.0,0.0,0.0,0.0
18.955898,1788747491.895062,0.0,0.0,0.0,0.0,0.0,0.0
19.057874,1788747491.997038,0.0,0.0,0.0,0.0,0.0,0.0
19.158909,1788747492.098073,0.0,0.0,0.0,0.0,0.0,0.0
19.260510,1788747492.199673,0.0,0.0,0.0,0.0,0.0,0.0
19.362128,1788747492.301292,0.0,0.0,0.0,0.0,0.0,0.0
19.463724,1788747492.402888,0.0,0.0,0.0,0.0,0.0,0.0
19.565242,1788747492.504406,0.0,0.0,0.0,0.0,0.0,0.0
19.666836,1788747492.606000,0.0,0.0,0.0,0.0,0.0,0.0
19.768312,1788747492.707476,0.0,0.0,0.0,0.0,0.0,0.0
19.869824,1788747492.808988,0.0,0.0,0.0,0.0,0.0,0.0
19.971376,1788747492.910540,0.0,0.0,0.0,0.0,0.0,0.0
20.073015,1788747493.012179,0.0,0.0,0.0,0.0,0.0,0.0
20.174682,1788747493.113846,0.0,0.0,0.0,0.0,0.0,0.0
20.276248,1788747493.215412,0.0,0.0,0.0,0.0,0.0,0.0
20.377901,1788747493.317065,0.0,0.0,0.0,0.0,0.0,0.0
20.479486,1788747493.418649,0.0,0.0,0.0,0.0,0.0,0.0
20.581103,1788747493.520266,0.0,0.0,0.0,0.0,0.0,0.0
20.682691,1788747493.621855,0.0,0.0,0.0,0.0,0.0,0.0
20.784514,1788747493.723678,0.0,0.0,0.0,0.0,0.0,0.0
20.886574,1788747493.825738,0.0,0.0,0.0,0.0,0.0,0.0
20.987950,1788747493.927114,0.0,0.0,0.0,0.0,0.0,0.0
21.089478,1788747494.028642,0.0,0.0,0.0,0.0,0.0,0.0
21.191016,1788747494.130180,0.0,0.0,0.0,0.0,0.0,0.0
21.292641,1788747494.231805,0.0,0.0,0.0,0.0,0.0,0.0
21.394330,1788747494.333493,0.0,0.0,0.0,0.0,0.0,0.0
21.496047,1788747494.435211,0.0,0.0,0.0,0.0,0.0,0.0
21.597725,1788747494.536888,0.0,0.0,0.0,0.0,0.0,0.0
21.699324,1788747494.638488,0.0,0.0,0.0,0.0,0.0,0.0
21.801016,1788747494.740180,0.0,0.0,0.0,0.0,0.0,0.0
21.902858,1788747494.842021,0.0,0.0,0.0,0.0,0.0,0.0
22.005450,1788747494.944613,0.0,0.0,0.0,0.0,0.0,0.0
22.107466,1788747495.046629,0.0,0.0,0.0,0.0,0.0,0.0
22.209488,1788747495.148652,0.0,0.0,0.0,0.0,0.0,0.0
22.311558,1788747495.250722,0.0,0.0,0.0,0.0,0.0,0.0
22.413642,1788747495.352806,0.0,0.0,0.0,0.0,0.0,0.0
22.516074,1788747495.455238,0.0,0.0,0.0,0.0,0.0,0.0
22.617726,1788747495.556890,0.0,0.0,0.0,0.0,0.0,0.0
22.719674,1788747495.658838,0.0,0.0,0.0,0.0,0.0,0.0
22.821847,1788747495.761011,0.0,0.0,0.0,0.0,0.0,0.0
22.923953,1788747495.863117,0.0,0.0,0.0,0.0,0.0,0.0
23.025843,1788747495.965006,0.0,0.0,0.0,0.0,0.0,0.0
23.128113,1788747496.067277,0.0,0.0,0.0,0.0,0.0,0.0
23.229970,1788747496.169134,0.0,0.0,0.0,0.0,0.0,0.0
23.332031,1788747496.271194,0.0,0.0,0.0,0.0,0.0,0.0
23.434116,1788747496.373280,0.0,0.0,0.0,0.0,0.0,0.0
23.536103,1788747496.475266,0.0,0.0,0.0,0.0,0.0,0.0
23.638195,1788747496.577359,0.0,0.0,0.0,0.0,0.0,0.0
23.740163,1788747496.679327,0.0,0.0,0.0,0.0,0.0,0.0
23.842255,1788747496.781419,0.0,0.0,0.0,0.0,0.0,0.0
23.944576,1788747496.883739,0.0,0.0,0.0,0.0,0.0,0.0
24.046570,1788747496.985734,0.0,0.0,0.0,0.0,0.0,0.0
24.148566,1788747497.087730,0.0,0.0,0.0,0.0,0.0,0.0
24.250528,1788747497.189692,0.0,0.0,0.0,0.0,0.0,0.0
24.352485,1788747497.291649,0.0,0.0,0.0,0.0,0.0,0.0
24.454468,1788747497.393632,0.0,0.0,0.0,0.0,0.0,0.0
24.556477,1788747497.495641,0.0,0.0,0.0,0.0,0.0,0.0
24.658566,1788747497.597729,0.0,0.0,0.0,0.0,0.0,0.0
24.760682,1788747497.699846,0.0,0.0,0.0,0.0,0.0,0.0
24.863546,1788747497.802710,0.0,0.0,0.0,0.0,0.0,0.0
24.964931,1788747497.904095,0.0,0.0,0.0,0.0,0.0,0.0
25.066821,1788747498.005985,0.0,0.0,0.0,0.0,0.0,0.0
25.168778,1788747498.107941,0.0,0.0,0.0,0.0,0.0,0.0
25.270718,1788747498.209881,0.0,0.0,0.0,0.0,0.0,0.0
25.372632,1788747498.311796,0.0,0.0,0.0,0.0,0.0,0.0
25.474562,1788747498.413725,0.0,0.0,0.0,0.0,0.0,0.0
25.576574,1788747498.515738,0.0,0.0,0.0,0.0,0.0,0.0
25.678484,1788747498.617648,0.0,0.0,0.0,0.0,0.0,0.0
25.780480,1788747498.719644,0.0,0.0,0.0,0.0,0.0,0.0
25.882742,1788747498.821906,0.0,0.0,0.0,0.0,0.0,0.0
25.984656,1788747498.923820,0.0,0.0,0.0,0.0,0.0,0.0
26.086669,1788747499.025833,0.0,0.0,0.0,0.0,0.0,0.0
26.188790,1788747499.127953,0.0,0.0,0.0,0.0,0.0,0.0
26.290819,1788747499.229983,0.0,0.0,0.0,0.0,0.0,0.0
26.392946,1788747499.332109,0.0,0.0,0.0,0.0,0.0,0.0
26.494965,1788747499.434129,0.0,0.0,0.0,0.0,0.0,0.0
26.597035,1788747499.536199,0.0,0.0,0.0,0.0,0.0,0.0
26.699048,1788747499.638211,0.0,0.0,0.0,0.0,0.0,0.0
26.801146,1788747499.740310,0.0,0.0,0.0,0.0,0.0,0.0
26.903499,1788747499.842663,0.0,0.0,0.0,0.0,0.0,0.0
27.005379,1788747499.944543,0.0,0.0,0.0,0.0,0.0,0.0
27.107293,1788747500.046457,0.0,0.0,0.0,0.0,0.0,0.0
27.209168,1788747500.148332,0.0,0.0,0.0,0.0,0.0,0.0
27.311063,1788747500.250227,0.0,0.0,0.0,0.0,0.0,0.0
27.413093,1788747500.352257,0.0,0.0,0.0,0.0,0.0,0.0
27.514989,1788747500.454153,0.0,0.0,0.0,0.0,0.0,0.0
27.616889,1788747500.556053,0.0,0.0,0.0,0.0,0.0,0.0
27.718789,1788747500.657953,0.0,0.0,0.0,0.0,0.0,0.0
27.820697,1788747500.759861,0.0,0.0,0.0,0.0,0.0,0.0
27.922804,1788747500.861967,0.0,0.0,0.0,0.0,0.0,0.0
28.024881,1788747500.964045,0.0,0.0,0.0,0.0,0.0,0.0
28.126909,1788747501.066072,0.0,0.0,0.0,0.0,0.0,0.0
28.228976,1788747501.168140,0.0,0.0,0.0,0.0,0.0,0.0
28.330940,1788747501.270103,0.0,0.0,0.0,0.0,0.0,0.0
28.432909,1788747501.372072,0.0,0.0,0.0,0.0,0.0,0.0
28.534852,1788747501.474016,0.0,0.0,0.0,0.0,0.0,0.0
28.636896,1788747501.576060,0.0,0.0,0.0,0.0,0.0,0.0
28.738750,1788747501.677914,0.0,0.0,0.0,0.0,0.0,0.0
28.840713,1788747501.779877,0.0,0.0,0.0,0.0,0.0,0.0
28.942803,1788747501.881967,0.0,0.0,0.0,0.0,0.0,0.0
29.044801,1788747501.983964,0.0,0.0,0.0,0.0,0.0,0.0
29.147015,1788747502.086179,0.0,0.0,0.0,0.0,0.0,0.0
29.248861,1788747502.188025,0.0,0.0,0.0,0.0,0.0,0.0
29.351025,1788747502.290189,0.0,0.0,0.0,0.0,0.0,0.0
29.452893,1788747502.392057,0.0,0.0,0.0,0.0,0.0,0.0
29.554844,1788747502.494007,0.0,0.0,0.0,0.0,0.0,0.0
29.656819,1788747502.595983,0.0,0.0,0.0,0.0,0.0,0.0
29.758727,1788747502.697891,0.0,0.0,0.0,0.0,0.0,0.0
29.860764,1788747502.799928,0.0,0.0,0.0,0.0,0.0,0.0
29.963533,1788747502.902697,0.0,0.0,0.0,0.0,0.0,0.0
30.065398,1788747503.004561,0.0,0.0,0.0,0.0,0.0,0.0
30.167170,1788747503.106334,0.0,0.0,0.0,0.0,0.0,0.0
30.269152,1788747503.208316,0.0,0.0,0.0,0.0,0.0,0.0
30.371227,1788747503.310391,0.0,0.0,0.0,0.0,0.0,0.0
30.473226,1788747503.412390,0.0,0.0,0.0,0.0,0.0,0.0
30.575216,1788747503.514379,0.0,0.0,0.0,0.0,0.0,0.0
30.677299,1788747503.616463,0.0,0.0,0.0,0.0,0.0,0.0
30.779305,1788747503.718468,0.0,0.0,0.0,0.0,0.0,0.0
30.881532,1788747503.820696,0.0,0.0,0.0,0.0,0.0,0.0
30.983448,1788747503.922611,0.0,0.0,0.0,0.0,0.0,0.0
31.085267,1788747504.024431,0.0,0.0,0.0,0.0,0.0,0.0
31.187171,1788747504.126334,0.0,0.0,0.0,0.0,0.0,0.0
31.289105,1788747504.228269,0.0,0.0,0.0,0.0,0.0,0.0
31.391002,1788747504.330166,0.0,0.0,0.0,0.0,0.0,0.0
31.493009,1788747504.432172,0.0,0.0,0.0,0.0,0.0,0.0
31.595038,1788747504.534202,0.0,0.0,0.0,0.0,0.0,0.0
31.697061,1788747504.636225,0.0,0.0,0.0,0.0,0.0,0.0
31.798951,1788747504.738115,0.0,0.0,0.0,0.0,0.0,0.0
31.901318,1788747504.840481,0.0,0.0,0.0,0.0,0.0,0.0
32.003144,1788747504.942308,0.0,0.0,0.0,0.0,0.0,0.0
32.105203,1788747505.044367,0.0,0.0,0.0,0.0,0.0,0.0
32.207143,1788747505.146307,0.0,0.0,0.0,0.0,0.0,0.0
32.309179,1788747505.248343,0.0,0.0,0.0,0.0,0.0,0.0
32.411729,1788747505.350893,0.0,0.0,0.0,0.0,0.0,0.0
32.514454,1788747505.453618,0.0,0.0,0.0,0.0,0.0,0.0
32.615480,1788747505.554644,0.0,0.0,0.0,0.0,0.0,0.0
32.717715,1788747505.656878,0.0,0.0,0.0,0.0,0.0,0.0
32.819647,1788747505.758810,0.0,0.0,0.0,0.0,0.0,0.0
32.921973,1788747505.861137,0.0,0.0,0.0,0.0,0.0,0.0
33.023919,1788747505.963083,0.0,0.0,0.0,0.0,0.0,0.0
33.126014,1788747506.065177,0.0,0.0,0.0,0.0,0.0,0.0
33.228097,1788747506.167261,0.0,0.0,0.0,0.0,0.0,0.0
33.330124,1788747506.269288,0.0,0.0,0.0,0.0,0.0,0.0
33.432157,1788747506.371320,0.0,0.0,0.0,0.0,0.0,0.0
33.535033,1788747506.474196,0.0,0.0,0.0,0.0,0.0,0.0
33.636286,1788747506.575450,0.0,0.0,0.0,0.0,0.0,0.0
33.738285,1788747506.677448,0.0,0.0,0.0,0.0,0.0,0.0
33.840291,1788747506.779455,0.0,0.0,0.0,0.0,0.0,0.0
33.942431,1788747506.881594,0.0,0.0,0.0,0.0,0.0,0.0
34.044407,1788747506.983570,0.0,0.0,0.0,0.0,0.0,0.0
34.146304,1788747507.085467,0.0,0.0,0.0,0.0,0.0,0.0
34.248187,1788747507.187351,0.0,0.0,0.0,0.0,0.0,0.0
34.350049,1788747507.289212,0.0,0.0,0.0,0.0,0.0,0.0
34.451927,1788747507.391091,0.0,0.0,0.0,0.0,0.0,0.0
34.553860,1788747507.493023,0.0,0.0,0.0,0.0,0.0,0.0
34.655875,1788747507.595039,0.0,0.0,0.0,0.0,0.0,0.0
34.757776,1788747507.696940,0.0,0.0,0.0,0.0,0.0,0.0
34.859787,1788747507.798951,0.0,0.0,0.0,0.0,0.0,0.0
34.961879,1788747507.901042,0.0,0.0,0.0,0.0,0.0,0.0
35.063902,1788747508.003065,0.0,0.0,0.0,0.0,0.0,0.0
35.166040,1788747508.105203,0.0,0.0,0.0,0.0,0.0,0.0
35.268100,1788747508.207264,0.0,0.0,0.0,0.0,0.0,0.0
35.370301,1788747508.309465,0.0,0.0,0.0,0.0,0.0,0.0
35.472332,1788747508.411496,0.0,0.0,0.0,0.0,0.0,0.0
35.574261,1788747508.513425,0.0,0.0,0.0,0.0,0.0,0.0
35.676250,1788747508.615413,0.0,0.0,0.0,0.0,0.0,0.0
35.778385,1788747508.717549,0.0,0.0,0.0,0.0,0.0,0.0
35.880561,1788747508.819724,0.0,0.0,0.0,0.0,0.0,0.0
35.982697,1788747508.921861,0.0,0.0,0.0,0.0,0.0,0.0
36.084555,1788747509.023719,0.0,0.0,0.0,0.0,0.0,0.0
36.186472,1788747509.125636,0.0,0.0,0.0,0.0,0.0,0.0
36.288398,1788747509.227562,0.0,0.0,0.0,0.0,0.0,0.0
36.390275,1788747509.329438,0.0,0.0,0.0,0.0,0.0,0.0
36.492160,1788747509.431324,0.0,0.0,0.0,0.0,0.0,0.0
36.594071,1788747509.533235,0.0,0.0,0.0,0.0,0.0,0.0
36.696040,1788747509.635203,0.0,0.0,0.0,0.0,0.0,0.0
36.798014,1788747509.737177,0.0,0.0,0.0,0.0,0.0,0.0
36.900417,1788747509.839580,0.0,0.0,0.0,0.0,0.0,0.0
37.002276,1788747509.941439,0.0,0.0,0.0,0.0,0.0,0.0
37.104745,1788747510.043909,0.0,0.0,0.0,0.0,0.0,0.0
37.206068,1788747510.145232,0.0,0.0,0.0,0.0,0.0,0.0
37.308047,1788747510.247211,0.0,0.0,0.0,0.0,0.0,0.0
37.410895,1788747510.350059,0.0,0.0,0.0,0.0,0.0,0.0
37.511808,1788747510.450972,0.0,0.0,0.0,0.0,0.0,0.0
37.613845,1788747510.553009,0.0,0.0,0.0,0.0,0.0,0.0
37.715803,1788747510.654967,0.0,0.0,0.0,0.0,0.0,0.0
37.817851,1788747510.757015,0.0,0.0,0.0,0.0,0.0,0.0
37.920115,1788747510.859279,0.0,0.0,0.0,0.0,0.0,0.0
38.022001,1788747510.961164,0.0,0.0,0.0,0.0,0.0,0.0
38.124054,1788747511.063218,0.0,0.0,0.0,0.0,0.0,0.0
38.225989,1788747511.165153,0.0,0.0,0.0,0.0,0.0,0.0
38.327941,1788747511.267105,0.0,0.0,0.0,0.0,0.0,0.0
38.429938,1788747511.369102,0.0,0.0,0.0,0.0,0.0,0.0
